from_id,to_id,Spend,Quantity
CUST0000526114,PRD0900840,0.61,1
CUST0000348557,PRD0900973,1.73,1
CUST0000526114,PRD0901228,0.72,1
CUST0000348557,PRD0901279,1.05,1
CUST0000348557,PRD0902133,1.02,3
CUST0000526114,PRD0902672,4.89,3
CUST0000526114,PRD0902728,1.2,3
CUST0000348557,PRD0902852,0.42,1
CUST0000526114,PRD0902895,0.42,1
CUST0000526114,PRD0903246,1.22,1
CUST0000526114,PRD0903291,0.72,1
CUST0000526114,PRD0903458,1.56,3
CUST0000403048,PRD0903927,8.05,5
CUST0000403048,PRD0904155,1.66,1
CUST0000348557,PRD0904223,1.92,3
CUST0000403048,PRD0904547,0.63,1
CUST0000348557,PRD0904678,1.53,3
CUST0000348557,PRD0904956,2.26,1
CUST0000038793,PRD0900121,0.98,1
CUST0000697113,PRD0900254,0.85,1
CUST0000038793,PRD0900830,0.97,1
CUST0000038793,PRD0900878,2.05,1
CUST0000038793,PRD0901753,0.82,1
CUST0000038793,PRD0902029,1.0,1
CUST0000038793,PRD0902944,2.03,1
CUST0000038793,PRD0903939,0.78,1
CUST0000038793,PRD0904127,0.77,1
CUST0000038793,PRD0904650,1.91,1
CUST0000697113,PRD0904780,1.67,1
CUST0000038793,PRD0904961,0.32,1
CUST0000038793,PRD0902681,1.07,1
CUST0000038793,PRD0900249,2.36,1
CUST0000943524,PRD0900111,2.95,1
CUST0000943524,PRD0900121,3.92,4
CUST0000943524,PRD0900843,1.92,1
CUST0000943524,PRD0901383,0.4,1
CUST0000943524,PRD0901821,0.35,1
CUST0000943524,PRD0902382,5.7,1
CUST0000943524,PRD0902728,0.4,1
CUST0000943524,PRD0903007,0.55,1
CUST0000943524,PRD0903460,0.7,1
CUST0000943524,PRD0903620,0.47,1
CUST0000943524,PRD0903878,0.28,1
CUST0000943524,PRD0904774,2.49,1
CUST0000943524,PRD0904780,1.67,1
CUST0000943524,PRD0904887,1.02,1
CUST0000943524,PRD0904911,2.2,1
CUST0000742968,PRD0900121,0.98,1
CUST0000742968,PRD0900302,1.18,1
CUST0000458484,PRD0900314,3.44,1
CUST0000458484,PRD0900981,0.33,1
CUST0000742968,PRD0904469,0.54,1
CUST0000458484,PRD0904976,1.49,1
CUST0000506713,PRD0900093,1.28,1
CUST0000851905,PRD0900484,0.49,1
CUST0000527105,PRD0900775,0.13,1
CUST0000527105,PRD0900825,8.07,3
CUST0000851905,PRD0900984,0.99,1
CUST0000527105,PRD0901032,3.36,3
CUST0000527105,PRD0901066,2.11,1
CUST0000527105,PRD0901265,1.62,1
CUST0000851905,PRD0901295,0.41,1
CUST0000851905,PRD0901359,0.81,1
CUST0000851905,PRD0902017,0.24,1
CUST0000506713,PRD0902124,1.77,1
CUST0000506713,PRD0902151,2.6799999999999997,4
CUST0000527105,PRD0902162,0.39,3
CUST0000851905,PRD0902198,2.65,5
CUST0000506713,PRD0902295,1.06,1
CUST0000851905,PRD0902436,0.38,1
CUST0000527105,PRD0902608,1.72,4
CUST0000527105,PRD0902898,4.68,3
CUST0000851905,PRD0903033,1.35,1
CUST0000527105,PRD0903052,1.15,1
CUST0000851905,PRD0903052,1.2,1
CUST0000851905,PRD0903269,2.73,3
CUST0000506713,PRD0903571,1.63,1
CUST0000506713,PRD0903662,2.58,1
CUST0000527105,PRD0903770,0.24,3
CUST0000506713,PRD0903773,0.53,1
CUST0000851905,PRD0904057,1.24,4
CUST0000527105,PRD0904110,2.88,3
CUST0000527105,PRD0904335,0.75,1
CUST0000851905,PRD0904358,1.54,1
CUST0000851905,PRD0904441,0.4,1
CUST0000506713,PRD0904606,0.47,1
CUST0000851905,PRD0902131,4.11,1
CUST0000616718,PRD0900050,0.84,1
CUST0000616718,PRD0900173,0.44,1
CUST0000859140,PRD0900415,2.1,3
CUST0000405053,PRD0900420,2.45,1
CUST0000783073,PRD0900450,1.61,1
CUST0000859140,PRD0900485,2.22,1
CUST0000616718,PRD0900494,1.57,1
CUST0000744787,PRD0900535,0.52,1
CUST0000616718,PRD0900562,7.42,1
CUST0000859140,PRD0900742,0.3,1
CUST0000616718,PRD0900830,0.97,1
CUST0000616718,PRD0901265,1.18,1
CUST0000744787,PRD0901329,0.33,1
CUST0000859140,PRD0902029,1.0,1
CUST0000405053,PRD0902282,0.47,1
CUST0000616718,PRD0902535,2.68,1
CUST0000744787,PRD0902791,0.47,1
CUST0000616718,PRD0902808,0.94,1
CUST0000859140,PRD0902982,0.49,1
CUST0000744787,PRD0903052,0.16,1
CUST0000405053,PRD0903052,0.25,1
CUST0000616718,PRD0903441,1.21,1
CUST0000616718,PRD0904142,0.35,1
CUST0000369298,PRD0904182,3.32,1
CUST0000405053,PRD0904363,0.49,1
CUST0000859140,PRD0904489,1.11,3
CUST0000744787,PRD0904761,0.54,1
CUST0000616718,PRD0904962,2.09,1
CUST0000616718,PRD0903092,0.61,1
CUST0000045979,PRD0900121,0.98,1
CUST0000407130,PRD0900121,0.98,1
CUST0000045979,PRD0900129,6.3,1
CUST0000407130,PRD0900218,0.61,1
CUST0000045979,PRD0900363,0.72,1
CUST0000045979,PRD0900531,1.15,1
CUST0000045979,PRD0900672,0.84,3
CUST0000045979,PRD0900751,15.24,1
CUST0000045979,PRD0900830,0.97,1
CUST0000045979,PRD0900954,0.72,1
CUST0000045979,PRD0900985,0.25,1
CUST0000045979,PRD0901099,0.31,1
CUST0000045979,PRD0901226,29.97,9
CUST0000045979,PRD0901265,0.73,1
CUST0000045979,PRD0901549,0.93,1
CUST0000045979,PRD0901672,1.59,3
CUST0000045979,PRD0902697,0.7,1
CUST0000045979,PRD0902741,3.27,1
CUST0000045979,PRD0903269,2.73,3
CUST0000407130,PRD0904335,0.75,1
CUST0000045979,PRD0904394,0.62,1
CUST0000045979,PRD0904420,1.65,1
CUST0000045979,PRD0904838,0.45,3
CUST0000045979,PRD0904962,2.09,1
CUST0000045979,PRD0902900,0.9,1
CUST0000045979,PRD0903038,4.17,3
CUST0000305191,PRD0900113,9.71,1
CUST0000683937,PRD0900121,0.98,1
CUST0000683937,PRD0900206,7.98,3
CUST0000305191,PRD0900233,0.82,1
CUST0000305191,PRD0900254,3.4,4
CUST0000305191,PRD0900254,3.4,4
CUST0000305191,PRD0900254,3.4,4
CUST0000597294,PRD0900330,0.88,1
CUST0000597294,PRD0900450,1.61,1
CUST0000305191,PRD0900901,1.15,5
CUST0000597294,PRD0900945,2.7,3
CUST0000305191,PRD0901053,2.67,3
CUST0000597294,PRD0901100,3.24,4
CUST0000683937,PRD0901244,1.38,1
CUST0000597294,PRD0901372,0.99,1
CUST0000597294,PRD0901544,1.0,1
CUST0000305191,PRD0901599,3.51,3
CUST0000305191,PRD0901647,2.21,1
CUST0000305191,PRD0901809,0.88,1
CUST0000597294,PRD0902143,5.19,3
CUST0000597294,PRD0902659,2.37,3
CUST0000597294,PRD0902804,1.71,3
CUST0000597294,PRD0903052,0.85,1
CUST0000305191,PRD0903250,1.11,1
CUST0000597294,PRD0903505,4.14,3
CUST0000305191,PRD0904358,4.62,3
CUST0000597294,PRD0904358,1.54,1
CUST0000683937,PRD0904478,0.7,1
CUST0000305191,PRD0904828,5.2299999999999995,2
CUST0000305191,PRD0903812,0.33,1
CUST0000305191,PRD0901662,2.63,1
CUST0000597294,PRD0904723,2.23,1
CUST0000461309,PRD0900058,1.81,1
CUST0000261775,PRD0900121,7.84,8
CUST0000261775,PRD0900121,7.84,8
CUST0000261775,PRD0900121,7.84,8
CUST0000261775,PRD0900173,1.76,2
CUST0000261775,PRD0900173,1.76,2
CUST0000461309,PRD0900218,1.22,2
CUST0000461309,PRD0900218,1.22,2
CUST0000261775,PRD0900265,0.94,1
CUST0000151471,PRD0900378,1.46,1
CUST0000461309,PRD0900385,0.8,1
CUST0000461309,PRD0900462,4.46,2
CUST0000461309,PRD0900462,4.46,2
CUST0000461309,PRD0900466,0.7,1
CUST0000151471,PRD0900481,3.57,3
CUST0000210083,PRD0900531,1.05,1
CUST0000461309,PRD0900577,2.22,1
CUST0000461309,PRD0900599,1.55,1
CUST0000461309,PRD0900614,1.09,1
CUST0000261775,PRD0900777,2.19,1
CUST0000261775,PRD0900826,1.16,1
CUST0000461309,PRD0900878,2.05,1
CUST0000210083,PRD0900917,2.34,1
CUST0000461309,PRD0900973,1.73,1
CUST0000047027,PRD0901023,1.13,1
CUST0000461309,PRD0901070,1.65,1
CUST0000461309,PRD0901074,4.92,3
CUST0000151471,PRD0901084,2.4,3
CUST0000210083,PRD0901149,0.68,1
CUST0000261775,PRD0901166,0.76,1
CUST0000261775,PRD0901167,1.5,1
CUST0000151471,PRD0901214,3.99,3
CUST0000261775,PRD0901256,2.26,1
CUST0000261775,PRD0901265,1.06,1
CUST0000261775,PRD0901266,0.12,1
CUST0000461309,PRD0901329,0.33,1
CUST0000915126,PRD0901331,2.61,1
CUST0000461309,PRD0901515,0.56,1
CUST0000210083,PRD0901547,0.32,1
CUST0000793074,PRD0901715,46.82,2
CUST0000151471,PRD0901740,2.09,1
CUST0000261775,PRD0901771,1.75,1
CUST0000830529,PRD0901803,0.39,1
CUST0000210083,PRD0901887,2.58,3
CUST0000915126,PRD0901935,1.27,1
CUST0000151471,PRD0902218,1.02,3
CUST0000047027,PRD0902265,0.85,1
CUST0000935509,PRD0902322,0.93,3
CUST0000461309,PRD0902369,2.6,1
CUST0000461309,PRD0902485,2.11,1
CUST0000461309,PRD0902540,0.13,1
CUST0000461309,PRD0902604,3.57,3
CUST0000934065,PRD0902652,1.77,3
CUST0000047027,PRD0902672,4.89,3
CUST0000261775,PRD0902738,8.7,3
CUST0000261775,PRD0902751,3.26,1
CUST0000915126,PRD0902780,1.13,1
CUST0000151471,PRD0902980,1.29,3
CUST0000261775,PRD0902994,2.05,1
CUST0000047027,PRD0903052,0.62,1
CUST0000210083,PRD0903052,1.6400000000000001,2
CUST0000210083,PRD0903052,1.6400000000000001,2
CUST0000261775,PRD0903052,0.72,1
CUST0000151471,PRD0903052,0.94,2
CUST0000461309,PRD0903081,5.43,3
CUST0000151471,PRD0903115,0.51,1
CUST0000461309,PRD0903155,1.0,1
CUST0000461309,PRD0903234,1.4,1
CUST0000453681,PRD0903336,0.69,1
CUST0000047027,PRD0903389,2.6,1
CUST0000210083,PRD0903497,1.28,1
CUST0000047027,PRD0903501,1.22,1
CUST0000461309,PRD0903571,1.63,1
CUST0000047027,PRD0903612,0.97,1
CUST0000830529,PRD0903677,5.61,3
CUST0000453681,PRD0903758,2.06,1
CUST0000261775,PRD0903776,4.68,3
CUST0000261775,PRD0903776,4.68,3
CUST0000261775,PRD0903776,4.68,3
CUST0000289425,PRD0903789,2.36,1
CUST0000047027,PRD0904189,0.63,1
CUST0000261775,PRD0904296,1.46,2
CUST0000261775,PRD0904296,1.46,2
CUST0000461309,PRD0904321,0.83,1
CUST0000453681,PRD0904328,8.55,3
CUST0000047027,PRD0904358,1.54,1
CUST0000461309,PRD0904358,3.08,2
CUST0000461309,PRD0904358,3.08,2
CUST0000453681,PRD0904395,4.59,3
CUST0000151471,PRD0904419,0.03,1
CUST0000461309,PRD0904424,0.55,1
CUST0000151471,PRD0904448,0.38,1
CUST0000151471,PRD0904525,0.95,1
CUST0000210083,PRD0904564,2.16,1
CUST0000915126,PRD0904592,0.5,1
CUST0000151471,PRD0904976,1.49,1
CUST0000210083,PRD0901734,0.42,1
CUST0000935509,PRD0903892,2.47,1
CUST0000047027,PRD0902277,0.53,1
CUST0000935509,PRD0903555,2.53,1
CUST0000151471,PRD0903318,0.85,1
CUST0000261775,PRD0900266,1.79,1
CUST0000461309,PRD0902251,1.07,1
CUST0000461309,PRD0902249,0.93,1
CUST0000261775,PRD0902959,1.89,1
CUST0000162730,PRD0900039,1.12,1
CUST0000162730,PRD0900121,0.98,1
CUST0000162730,PRD0900173,2.18,1
CUST0000586811,PRD0900306,3.01,1
CUST0000162730,PRD0900669,1.11,1
CUST0000586811,PRD0900878,2.05,1
CUST0000586811,PRD0900925,1.12,1
CUST0000162730,PRD0901073,0.73,1
CUST0000162730,PRD0901096,1.55,1
CUST0000586811,PRD0901265,1.62,1
CUST0000162730,PRD0901363,2.26,1
CUST0000586811,PRD0901535,3.3,3
CUST0000162730,PRD0901569,1.19,1
CUST0000586811,PRD0901740,4.18,2
CUST0000586811,PRD0901740,4.18,2
CUST0000586811,PRD0901798,1.35,2
CUST0000586811,PRD0901798,1.35,2
CUST0000586811,PRD0901878,0.96,1
CUST0000162730,PRD0901878,0.35,1
CUST0000162730,PRD0901897,0.94,1
CUST0000162730,PRD0902029,1.0,1
CUST0000586811,PRD0902060,1.53,3
CUST0000586811,PRD0902322,0.31,1
CUST0000586811,PRD0902785,1.47,1
CUST0000586811,PRD0902908,0.48,1
CUST0000586811,PRD0903052,0.9,1
CUST0000162730,PRD0903306,1.17,1
CUST0000586811,PRD0903381,1.15,1
CUST0000586811,PRD0903453,0.54,1
CUST0000162730,PRD0903620,0.47,1
CUST0000162730,PRD0903670,2.17,1
CUST0000586811,PRD0903685,0.73,1
CUST0000162730,PRD0903774,2.14,1
CUST0000586811,PRD0903825,0.66,1
CUST0000586811,PRD0903897,3.96,3
CUST0000586811,PRD0904142,0.35,1
CUST0000586811,PRD0904174,1.03,1
CUST0000162730,PRD0904278,1.12,1
CUST0000162730,PRD0904358,1.54,1
CUST0000162730,PRD0904906,2.11,1
CUST0000586811,PRD0904930,2.84,1
CUST0000586811,PRD0904962,2.09,1
CUST0000586811,PRD0904981,0.41,1
CUST0000162730,PRD0902573,0.57,1
CUST0000162730,PRD0904526,1.0,1
CUST0000162730,PRD0900287,3.12,1
CUST0000162730,PRD0900249,2.36,1
CUST0000586811,PRD0904723,6.69,3
CUST0000586811,PRD0902615,10.95,3
CUST0000162730,PRD0904157,2.52,1
CUST0000967288,PRD0900121,0.98,1
CUST0000635153,PRD0900555,0.93,1
CUST0000967288,PRD0900806,2.12,1
CUST0000967288,PRD0901028,1.49,1
CUST0000967288,PRD0901136,0.96,1
CUST0000967288,PRD0901968,1.48,1
CUST0000635153,PRD0902453,0.28,1
CUST0000635153,PRD0902702,0.61,1
CUST0000967288,PRD0904198,1.09,1
CUST0000967288,PRD0901348,2.06,1
CUST0000840438,PRD0900121,0.98,1
CUST0000840438,PRD0900220,10.07,1
CUST0000840438,PRD0900375,1.46,1
CUST0000223725,PRD0901153,1.21,1
CUST0000840438,PRD0901188,0.27,1
CUST0000840438,PRD0901265,2.05,1
CUST0000840438,PRD0901420,3.87,3
CUST0000840438,PRD0901547,1.92,6
CUST0000840438,PRD0901630,0.43,1
CUST0000840438,PRD0902728,1.2,3
CUST0000840438,PRD0902856,1.77,3
CUST0000840438,PRD0903000,0.81,1
CUST0000840438,PRD0903759,0.95,1
CUST0000840438,PRD0903773,0.53,1
CUST0000223725,PRD0904788,0.9,3
CUST0000328011,PRD0900027,5.61,3
CUST0000328011,PRD0900103,0.18,1
CUST0000055829,PRD0900121,0.98,1
CUST0000055829,PRD0900239,1.89,1
CUST0000328011,PRD0900296,2.76,3
CUST0000016376,PRD0900440,1.86,1
CUST0000055829,PRD0900462,6.69,3
CUST0000055829,PRD0900579,2.03,1
CUST0000055829,PRD0900652,2.31,1
CUST0000055829,PRD0900665,2.99,1
CUST0000328011,PRD0900691,1.15,1
CUST0000055829,PRD0900848,0.68,1
CUST0000016376,PRD0900912,5.16,6
CUST0000055829,PRD0900936,0.42,1
CUST0000016376,PRD0900946,2.52,3
CUST0000328011,PRD0901175,1.92,1
CUST0000055829,PRD0901228,0.72,1
CUST0000328011,PRD0901265,1.4,1
CUST0000055829,PRD0901383,0.4,1
CUST0000328011,PRD0901401,1.66,1
CUST0000055829,PRD0901579,0.24,1
CUST0000328011,PRD0901579,0.24,1
CUST0000328011,PRD0901588,1.17,1
CUST0000055829,PRD0901672,0.53,1
CUST0000328011,PRD0901740,2.09,1
CUST0000016376,PRD0901791,4.56,3
CUST0000055829,PRD0901791,4.56,3
CUST0000055829,PRD0901821,0.7,2
CUST0000055829,PRD0901821,0.7,2
CUST0000016376,PRD0901935,6.35,5
CUST0000328011,PRD0901940,1.79,1
CUST0000055829,PRD0901984,1.71,1
CUST0000055829,PRD0902004,8.4,3
CUST0000055829,PRD0902133,0.34,1
CUST0000016376,PRD0902238,1.99,1
CUST0000055829,PRD0902371,0.56,1
CUST0000328011,PRD0902371,1.68,3
CUST0000055829,PRD0902408,1.26,1
CUST0000328011,PRD0902505,1.95,1
CUST0000016376,PRD0902532,1.49,1
CUST0000055829,PRD0902540,0.7,1
CUST0000328011,PRD0902571,1.5,1
CUST0000328011,PRD0902578,1.13,1
CUST0000055829,PRD0902582,1.98,1
CUST0000055829,PRD0902604,3.57,3
CUST0000328011,PRD0902604,3.57,3
CUST0000055829,PRD0902692,1.35,1
CUST0000055829,PRD0902699,1.66,1
CUST0000328011,PRD0902699,1.66,1
CUST0000328011,PRD0902703,8.64,3
CUST0000328011,PRD0902799,7.38,3
CUST0000328011,PRD0903033,1.35,1
CUST0000016376,PRD0903052,1.0,1
CUST0000055829,PRD0903052,1.0,1
CUST0000055829,PRD0903246,1.22,1
CUST0000055829,PRD0903312,6.06,3
CUST0000328011,PRD0903330,3.96,3
CUST0000328011,PRD0903361,0.35,1
CUST0000328011,PRD0903403,4.2,3
CUST0000016376,PRD0903409,5.12,8
CUST0000328011,PRD0903587,1.46,1
CUST0000328011,PRD0903609,0.72,1
CUST0000055829,PRD0903677,1.87,1
CUST0000328011,PRD0903709,2.04,3
CUST0000055829,PRD0903773,0.53,1
CUST0000328011,PRD0903807,3.51,3
CUST0000055829,PRD0903843,0.66,1
CUST0000328011,PRD0903879,10.11,3
CUST0000328011,PRD0903895,1.19,1
CUST0000055829,PRD0903938,2.52,3
CUST0000328011,PRD0904025,3.01,1
CUST0000055829,PRD0904162,1.11,1
CUST0000328011,PRD0904166,1.19,1
CUST0000055829,PRD0904358,1.54,1
CUST0000328011,PRD0904358,1.54,1
CUST0000328011,PRD0904370,2.19,1
CUST0000055829,PRD0904531,0.53,1
CUST0000055829,PRD0904597,0.35,1
CUST0000328011,PRD0904635,0.43,1
CUST0000328011,PRD0904787,7.31,1
CUST0000328011,PRD0904976,1.49,1
CUST0000055829,PRD0904429,1.51,1
CUST0000055829,PRD0901085,2.12,1
CUST0000055829,PRD0900266,1.79,1
CUST0000328011,PRD0903912,3.32,1
CUST0000285663,PRD0900432,0.43,1
CUST0000699742,PRD0900531,1.1,1
CUST0000285663,PRD0901032,1.12,1
CUST0000285663,PRD0901132,2.19,3
CUST0000285663,PRD0901136,0.96,1
CUST0000285663,PRD0901170,0.28,1
CUST0000699742,PRD0901422,1.17,3
CUST0000699742,PRD0901652,28.8,8
CUST0000699742,PRD0901850,0.88,1
CUST0000699742,PRD0902078,0.64,1
CUST0000699742,PRD0902503,6.6,1
CUST0000699742,PRD0902706,2.4,6
CUST0000732836,PRD0902735,8.8,20
CUST0000732836,PRD0902735,8.8,20
CUST0000732836,PRD0902735,8.8,20
CUST0000732836,PRD0902735,8.8,20
CUST0000732836,PRD0902735,8.8,20
CUST0000699742,PRD0903057,0.89,1
CUST0000699742,PRD0903255,2.1,1
CUST0000285663,PRD0903266,0.51,1
CUST0000699742,PRD0903516,1.42,1
CUST0000699742,PRD0903593,0.98,1
CUST0000285663,PRD0903599,1.62,1
CUST0000732836,PRD0903819,3.63,3
CUST0000732836,PRD0903878,0.28,1
CUST0000285663,PRD0904045,1.27,1
CUST0000699742,PRD0904113,1.68,1
CUST0000699742,PRD0904174,1.03,1
CUST0000285663,PRD0904274,2.09,1
CUST0000699742,PRD0904500,1.76,1
CUST0000285663,PRD0904909,2.58,3
CUST0000732836,PRD0904910,2.55,1
CUST0000285663,PRD0904945,1.25,1
CUST0000519294,PRD0900080,0.79,1
CUST0000519294,PRD0900121,2.94,3
CUST0000519294,PRD0900254,5.1,6
CUST0000699414,PRD0900567,3.72,3
CUST0000519294,PRD0900987,0.6,1
CUST0000519294,PRD0901228,0.72,1
CUST0000265147,PRD0901294,1.73,1
CUST0000519294,PRD0901371,0.68,1
CUST0000699414,PRD0901505,0.89,1
CUST0000519294,PRD0902063,1.21,1
CUST0000265147,PRD0902410,2.32,1
CUST0000805881,PRD0902480,0.74,1
CUST0000519294,PRD0902650,1.87,1
CUST0000265147,PRD0902706,1.6,4
CUST0000265147,PRD0902719,3.6,3
CUST0000805881,PRD0902801,4.36,1
CUST0000699414,PRD0902898,4.68,3
CUST0000265147,PRD0902933,2.84,1
CUST0000519294,PRD0903010,0.37,1
CUST0000463293,PRD0903019,3.26,1
CUST0000265147,PRD0903052,0.71,1
CUST0000728097,PRD0903362,2.85,3
CUST0000463293,PRD0903662,2.58,1
CUST0000463293,PRD0903854,3.41,1
CUST0000519294,PRD0903875,1.13,1
CUST0000463293,PRD0903971,1.52,1
CUST0000265147,PRD0904044,0.56,1
CUST0000519294,PRD0904066,0.51,1
CUST0000463293,PRD0904100,2.6,1
CUST0000805881,PRD0904281,0.93,1
CUST0000519294,PRD0904313,0.8,1
CUST0000519294,PRD0904397,1.58,1
CUST0000519294,PRD0904535,1.7,1
CUST0000519294,PRD0904788,0.3,1
CUST0000699414,PRD0904947,1.01,1
CUST0000728097,PRD0904995,1.45,1
CUST0000265147,PRD0904723,2.23,1
CUST0000932899,PRD0900196,0.64,1
CUST0000282917,PRD0900295,1.31,1
CUST0000932899,PRD0900531,1.35,1
CUST0000932899,PRD0900679,2.19,1
CUST0000282917,PRD0900691,1.15,1
CUST0000932899,PRD0900810,1.27,1
CUST0000714089,PRD0900874,1.74,1
CUST0000282917,PRD0900973,5.19,3
CUST0000714089,PRD0901084,0.8,1
CUST0000932899,PRD0901228,0.72,1
CUST0000282917,PRD0901265,1.28,1
CUST0000282917,PRD0901270,2.46,1
CUST0000714089,PRD0901569,1.19,1
CUST0000932899,PRD0901878,0.54,1
CUST0000282917,PRD0902053,0.76,1
CUST0000041142,PRD0902150,2.22,1
CUST0000714089,PRD0902353,1.62,1
CUST0000714089,PRD0902708,1.06,2
CUST0000932899,PRD0903052,0.69,1
CUST0000714089,PRD0903286,1.29,1
CUST0000714089,PRD0903302,1.32,1
CUST0000932899,PRD0903374,1.1,1
CUST0000714089,PRD0903460,0.7,1
CUST0000282917,PRD0903485,2.0,1
CUST0000714089,PRD0903524,3.61,1
CUST0000932899,PRD0903586,0.46,1
CUST0000714089,PRD0903637,0.84,1
CUST0000282917,PRD0903742,0.72,1
CUST0000714089,PRD0903774,2.14,1
CUST0000282917,PRD0903806,1.39,1
CUST0000282917,PRD0904044,0.56,1
CUST0000282917,PRD0904051,2.85,3
CUST0000282917,PRD0904113,1.68,1
CUST0000714089,PRD0904142,0.35,1
CUST0000932899,PRD0904358,1.54,1
CUST0000714089,PRD0904841,1.86,2
CUST0000932899,PRD0904965,2.13,3
CUST0000932899,PRD0904976,1.49,1
CUST0000714089,PRD0904979,0.31,1
CUST0000965765,PRD0900173,0.86,1
CUST0000430659,PRD0900200,1.95,1
CUST0000430659,PRD0900458,1.53,1
CUST0000965765,PRD0900567,1.24,1
CUST0000965765,PRD0901048,0.22,1
CUST0000874794,PRD0901226,23.31,7
CUST0000430659,PRD0901265,0.97,1
CUST0000965765,PRD0901265,1.68,1
CUST0000965765,PRD0901422,0.39,1
CUST0000965765,PRD0901821,0.35,1
CUST0000965765,PRD0901963,1.47,1
CUST0000874794,PRD0902429,0.87,1
CUST0000430659,PRD0902560,1.8,2
CUST0000430659,PRD0902560,1.8,2
CUST0000965765,PRD0902720,0.57,1
CUST0000965765,PRD0902929,1.59,1
CUST0000965765,PRD0903052,0.61,1
CUST0000965765,PRD0903547,0.44,1
CUST0000965765,PRD0903563,0.57,1
CUST0000965765,PRD0903623,8.28,3
CUST0000965765,PRD0904120,1.55,1
CUST0000965765,PRD0904233,2.18,1
CUST0000965765,PRD0904358,4.62,3
CUST0000874794,PRD0904554,3.21,3
CUST0000430659,PRD0904851,1.42,1
CUST0000644632,PRD0900312,0.49,1
CUST0000644632,PRD0900551,1.3,1
CUST0000644632,PRD0900739,0.87,1
CUST0000644632,PRD0901003,0.97,1
CUST0000644632,PRD0901712,1.39,1
CUST0000644632,PRD0901789,0.97,1
CUST0000644632,PRD0901837,0.37,1
CUST0000825584,PRD0901928,1.16,1
CUST0000825584,PRD0901961,1.14,3
CUST0000825584,PRD0902067,2.56,1
CUST0000644632,PRD0902499,1.01,1
CUST0000644632,PRD0902568,2.91,1
CUST0000644632,PRD0902646,3.12,3
CUST0000825584,PRD0902837,1.16,1
CUST0000644632,PRD0903052,0.22,1
CUST0000644632,PRD0903377,3.77,1
CUST0000644632,PRD0904097,0.44,1
CUST0000644632,PRD0904149,3.24,3
CUST0000644632,PRD0904250,2.49,1
CUST0000644632,PRD0904358,1.54,1
CUST0000825584,PRD0904768,2.42,1
CUST0000644632,PRD0904942,18.92,1
CUST0000359289,PRD0900135,3.07,1
CUST0000359289,PRD0900435,0.68,1
CUST0000359289,PRD0901292,5.77,1
CUST0000359289,PRD0901627,0.64,1
CUST0000359289,PRD0902898,4.68,3
CUST0000359289,PRD0902944,2.03,1
CUST0000359289,PRD0903052,0.43,1
CUST0000796287,PRD0903090,0.32,1
CUST0000359289,PRD0904313,0.8,1
CUST0000359289,PRD0904703,2.76,3
CUST0000359289,PRD0901309,1.56,1
CUST0000894063,PRD0900026,1.38,1
CUST0000894063,PRD0900121,6.859999999999999,7
CUST0000894063,PRD0900121,6.859999999999999,7
CUST0000905114,PRD0900277,0.6,2
CUST0000905114,PRD0900277,0.6,2
CUST0000905114,PRD0900341,0.48,3
CUST0000905114,PRD0900348,0.76,1
CUST0000894063,PRD0900359,0.94,1
CUST0000905114,PRD0900384,0.96,1
CUST0000905114,PRD0900400,0.88,1
CUST0000905114,PRD0900407,2.05,5
CUST0000905114,PRD0900407,2.05,5
CUST0000894063,PRD0900440,3.72,2
CUST0000894063,PRD0900440,3.72,2
CUST0000258658,PRD0900468,0.89,1
CUST0000905114,PRD0900531,0.99,1
CUST0000894063,PRD0900609,0.55,1
CUST0000894063,PRD0900675,0.82,1
CUST0000894063,PRD0900830,0.97,1
CUST0000905114,PRD0901329,0.99,3
CUST0000905114,PRD0901350,0.52,1
CUST0000905114,PRD0901383,0.4,1
CUST0000894063,PRD0901510,1.38,1
CUST0000894063,PRD0901556,1.56,1
CUST0000905114,PRD0901622,0.56,1
CUST0000905114,PRD0901740,4.18,2
CUST0000905114,PRD0901740,4.18,2
CUST0000894063,PRD0901783,6.42,6
CUST0000258658,PRD0901833,0.8,1
CUST0000905114,PRD0901878,0.91,1
CUST0000894063,PRD0902029,1.0,1
CUST0000905114,PRD0902527,1.23,1
CUST0000905114,PRD0902541,1.27,1
CUST0000905114,PRD0902700,0.97,1
CUST0000905114,PRD0902703,2.88,1
CUST0000894063,PRD0902728,0.4,1
CUST0000905114,PRD0902898,4.68,3
CUST0000905114,PRD0902924,1.0,1
CUST0000905114,PRD0902944,4.06,2
CUST0000905114,PRD0902944,4.06,2
CUST0000894063,PRD0903007,0.55,1
CUST0000905114,PRD0903052,0.91,2
CUST0000905114,PRD0903052,0.91,2
CUST0000894063,PRD0903158,1.91,1
CUST0000905114,PRD0903226,2.28,3
CUST0000894063,PRD0903255,2.1,1
CUST0000905114,PRD0903277,0.85,1
CUST0000905114,PRD0903402,0.55,1
CUST0000894063,PRD0903460,0.7,1
CUST0000905114,PRD0903534,0.63,1
CUST0000894063,PRD0903542,4.56,8
CUST0000894063,PRD0903542,4.56,8
CUST0000905114,PRD0903586,0.46,1
CUST0000894063,PRD0903648,1.01,1
CUST0000894063,PRD0903731,3.78,1
CUST0000905114,PRD0903770,0.08,1
CUST0000894063,PRD0903869,0.53,1
CUST0000905114,PRD0904076,0.53,1
